"[0.72072071 0.         0.         0.         0.85585585 0.
 0.         0.         0.84684684 0.76576576 0.         0.89189188
 0.9099099  0.         0.99999999 0.        ]","[0.87912087 0.         0.84615383 0.         0.99999999 0.93406592
 0.96703295 0.         0.80219779 0.         0.         0.
 0.94505493 0.         0.         0.        ]","[0.79527558 0.         0.72440944 0.76377952 0.99999999 0.
 0.         0.         0.74015747 0.         0.         0.
 0.76377952 0.         0.         0.        ]","[0.54330708 0.48031496 0.         0.74015747 0.71653543 0.
 0.70866141 0.         0.         0.         0.40944881 0.
 0.99999999 0.85039369 0.67716535 0.        ]","[0.9527559  0.         0.         0.         0.87401574 0.
 0.         0.81889763 0.87401574 0.         0.92913385 0.
 0.99999999 0.         0.         0.        ]","[0.87096773 0.         0.94623655 0.         0.99999999 0.
 0.         0.         0.95698923 0.         0.         0.
 0.9892473  0.         0.         0.        ]","[0.99999998 0.         0.         0.         0.76543209 0.
 0.         0.         0.93827159 0.         0.         0.
 0.85185184 0.         0.         0.        ]","[0.59999999 0.58333333 0.58333333 0.         0.79166666 0.63333333
 0.         0.275      0.54999999 0.57499999 0.43333333 0.99999999
 0.61666666 0.55833333 0.47499999 0.        ]","[0.90999999 0.         0.         0.         0.95999999 0.
 0.         0.99999999 0.96999999 0.99999999 0.         0.97999999
 0.         0.75999999 0.         0.        ]","[0.99999999 0.83870967 0.         0.         0.85326384 0.76443956
 0.66666666 0.78494623 0.9892473  0.95698923 0.         0.
 0.9892473  0.         0.83870967 0.        ]","[0.9361702  0.         0.99999999 0.         0.         0.
 0.         0.79787233 0.70212765 0.9255319  0.98936169 0.
 0.         0.         0.9148936  0.        ]","[0.85849056 0.         0.         0.         0.78301886 0.
 0.         0.         0.76415093 0.7735849  0.66037735 0.
 0.99999999 0.         0.         0.70754716]","[0.69291338 0.8031496  0.         0.         0.82677165 0.
 0.         0.87401574 0.54330708 0.         0.81889763 0.77165354
 0.99999999 0.         0.         0.        ]","[0.99999999 0.         0.         0.         0.74015747 0.
 0.         0.         0.78740157 0.         0.         0.8031496
 0.82677165 0.66141732 0.         0.84251968]","[0.73076922 0.         0.         0.         0.93589742 0.
 0.         0.74358973 0.99999998 0.         0.         0.
 0.9102564  0.         0.99999998 0.        ]","[0.99999999 0.         0.         0.         0.8064516  0.
 0.9892473  0.         0.         0.         0.94623655 0.
 0.88172042 0.         0.         0.        ]"
"[0.32051282 0.48717948 0.         0.26923076 0.32051282 0.
 0.37179487 0.         0.39743589 0.39743589 0.         0.21794871
 0.46153845 0.         0.99999998 0.        ]","[0.77777776 0.         0.99999997 0.77777776 0.         0.
 0.         0.         0.86666664 0.         0.         0.
 0.8222222  0.         0.         0.        ]","[0.         0.99999998 0.28846153 0.71153844 0.94230767 0.
 0.         0.         0.80769229 0.         0.         0.
 0.65384614 0.         0.         0.80769229]","[0.99999998 0.77586205 0.         0.55172413 0.79310343 0.
 0.         0.51724137 0.74137929 0.         0.70689654 0.74137929
 0.         0.48275861 0.72413792 0.        ]","[0.         0.78723402 0.91489359 0.         0.68085105 0.
 0.         0.         0.55319147 0.76595743 0.99999997 0.
 0.80851062 0.         0.         0.80851062]","[0.99999998 0.         0.74999999 0.         0.76470587 0.
 0.         0.         0.55882352 0.         0.         0.
 0.55882352 0.         0.         0.63235293]","[0.87999998 0.         0.         0.         0.81999998 0.
 0.         0.99999997 0.37999999 0.         0.89999998 0.
 0.83999998 0.         0.         0.        ]","[0.62711863 0.54237287 0.66101693 0.59322033 0.59322033 0.
 0.         0.         0.64406778 0.59322033 0.54237287 0.7457627
 0.62711863 0.61016948 0.99999998 0.        ]","[0.43809523 0.         0.39047619 0.         0.26666666 0.
 0.         0.4        0.99999999 0.         0.4        0.
 0.29523809 0.         0.27619047 0.        ]","[0.68888887 0.         0.         0.71111109 0.         0.
 0.95555553 0.37777777 0.         0.8222222  0.84444442 0.
 0.99999997 0.         0.         0.        ]","[0.57894736 0.61403507 0.         0.         0.99999998 0.
 0.54385964 0.66666665 0.57894736 0.         0.75438595 0.
 0.52631578 0.         0.31578947 0.        ]","[0.         0.         0.         0.6976744  0.         0.
 0.         0.         0.51162789 0.         0.99999997 0.
 0.67441858 0.         0.         0.6976744 ]","[0.99999998 0.         0.         0.98076921 0.         0.
 0.         0.96153844 0.         0.73076921 0.76923075 0.
 0.88461536 0.         0.         0.        ]","[0.         0.         0.         0.         0.97826084 0.
 0.         0.99999997 0.         0.         0.         0.93478258
 0.58695651 0.47826086 0.52173912 0.76086954]","[0.         0.         0.         0.02564102 0.         0.
 0.97435894 0.76923074 0.         0.94871792 0.99999997 0.
 0.76923074 0.         0.         0.94871792]","[0.99999998 0.         0.         0.41975308 0.         0.
 0.         0.         0.         0.         0.96296295 0.
 0.77777777 0.         0.         0.        ]"
"[0.91111109 0.         0.         0.         0.86666664 0.
 0.         0.         0.99999997 0.         0.         0.
 0.73333331 0.         0.         0.        ]","[0.98113205 0.         0.         0.         0.99999998 0.
 0.         0.         0.79245281 0.         0.         0.
 0.90566036 0.         0.         0.        ]","[0.97959181 0.         0.         0.         0.99999997 0.
 0.         0.         0.85714283 0.         0.         0.
 0.99999997 0.         0.         0.        ]","[0.8723404  0.         0.         0.         0.97872338 0.
 0.         0.         0.99999997 0.         0.         0.
 0.93617019 0.         0.         0.        ]","[0.77192981 0.         0.         0.         0.96491226 0.
 0.         0.         0.91228068 0.         0.         0.
 0.99999998 0.         0.         0.        ]","[0.9259259  0.         0.         0.         0.99999998 0.
 0.         0.         0.98148146 0.         0.         0.
 0.99999998 0.         0.         0.        ]","[0.75555553 0.         0.         0.         0.97777775 0.
 0.         0.         0.86666664 0.         0.         0.
 0.99999997 0.         0.         0.        ]","[0.95744678 0.         0.         0.         0.97872338 0.
 0.         0.         0.893617   0.         0.         0.
 0.99999997 0.         0.         0.        ]","[0.9433962  0.         0.         0.         0.96226413 0.
 0.         0.         0.9433962  0.         0.         0.
 0.99999998 0.         0.         0.        ]","[0.6142857  0.         0.         0.         0.65714285 0.
 0.         0.         0.68571427 0.         0.         0.
 0.99999998 0.         0.         0.        ]","[0.90384613 0.         0.         0.         0.99999998 0.
 0.         0.         0.88461536 0.         0.         0.
 0.90384613 0.         0.         0.        ]","[0.82608693 0.         0.         0.         0.84782606 0.
 0.         0.         0.99999997 0.         0.         0.
 0.67391302 0.         0.         0.        ]","[0.95652171 0.         0.         0.         0.99999997 0.
 0.         0.         0.86956519 0.         0.         0.
 0.99999997 0.         0.         0.        ]","[0.90740739 0.         0.         0.         0.8148148  0.
 0.         0.         0.99999998 0.         0.         0.
 0.99999998 0.         0.         0.        ]","[0.91228068 0.         0.         0.         0.82456139 0.
 0.         0.         0.99999998 0.         0.         0.
 0.82456139 0.         0.         0.        ]","[0.99999998 0.         0.         0.         0.98076921 0.
 0.         0.         0.99999998 0.         0.         0.
 0.99999998 0.         0.         0.        ]"
"[0.99999999 0.         0.         0.         0.67272726 0.
 0.         0.         0.72727272 0.         0.         0.
 0.52727272 0.         0.         0.        ]","[0.98795179 0.         0.99999998 0.         0.99999998 0.
 0.         0.         0.6506024  0.         0.         0.
 0.72289156 0.         0.         0.        ]","[0.74038461 0.         0.72115384 0.         0.99999999 0.
 0.         0.         0.85576922 0.         0.         0.
 0.90384614 0.         0.         0.        ]","[0.98823528 0.         0.         0.         0.87058822 0.
 0.         0.         0.99999999 0.         0.         0.
 0.81176469 0.         0.         0.        ]","[0.86746987 0.         0.9759036  0.         0.         0.
 0.87951806 0.4939759  0.60240963 0.         0.99999998 0.
 0.         0.         0.87951806 0.        ]","[0.9512195  0.         0.91463413 0.         0.99999998 0.
 0.         0.         0.86585365 0.         0.         0.
 0.69512194 0.         0.         0.        ]","[0.9111111  0.         0.         0.         0.99999999 0.
 0.         0.78888888 0.65555555 0.         0.         0.
 0.79999999 0.         0.         0.        ]","[0.99999999 0.         0.         0.         0.95698923 0.
 0.         0.         0.90322579 0.         0.         0.
 0.79569891 0.         0.         0.        ]","[0.99999999 0.         0.         0.         0.79999999 0.
 0.         0.         0.58947368 0.         0.         0.
 0.76842104 0.         0.         0.        ]","[0.93181817 0.         0.         0.         0.99999999 0.
 0.         0.         0.82954544 0.         0.93181817 0.
 0.95454544 0.         0.         0.        ]","[0.79999999 0.         0.99999999 0.         0.         0.
 0.67058823 0.54117646 0.6235294  0.         0.90588234 0.
 0.         0.         0.67058823 0.        ]","[0.85365852 0.         0.         0.         0.92682925 0.
 0.         0.         0.82926828 0.         0.         0.
 0.99999998 0.         0.         0.        ]","[0.99999998 0.         0.87012986 0.         0.87012986 0.
 0.         0.         0.76623375 0.         0.         0.
 0.76623375 0.         0.         0.        ]","[0.84848484 0.         0.         0.         0.84848484 0.
 0.         0.         0.99999999 0.         0.         0.
 0.9090909  0.         0.         0.        ]","[0.94252872 0.         0.         0.         0.99999999 0.
 0.         0.         0.79310344 0.         0.         0.
 0.94252872 0.         0.         0.        ]","[0.77011493 0.         0.         0.         0.99999999 0.
 0.         0.         0.         0.         0.79310344 0.
 0.67816091 0.         0.         0.        ]"
"[0.77165354 0.         0.         0.70078739 0.         0.
 0.73228346 0.         0.99999999 0.         0.         0.99999999
 0.         0.         0.99999999 0.        ]","[0.83838383 0.         0.94949494 0.         0.95959595 0.
 0.         0.         0.99999999 0.         0.         0.
 0.81818181 0.         0.         0.        ]","[0.87619047 0.         0.62857142 0.         0.84761904 0.08571428
 0.         0.         0.99999999 0.         0.         0.
 0.90476189 0.         0.         0.        ]","[0.54330708 0.38582677 0.         0.70078739 0.81889763 0.
 0.         0.84251968 0.         0.         0.78740157 0.
 0.99999999 0.         0.         0.        ]","[0.44117647 0.         0.38235294 0.         0.87254901 0.
 0.34313725 0.         0.42156862 0.         0.99999999 0.
 0.49999999 0.         0.87254901 0.        ]","[0.55555555 0.         0.9074074  0.         0.99999999 0.
 0.         0.         0.83333332 0.         0.         0.
 0.76851851 0.         0.         0.71296295]","[0.42056074 0.         0.43925233 0.         0.43925233 0.
 0.3271028  0.         0.05607477 0.         0.47663551 0.
 0.99999999 0.         0.31775701 0.        ]","[0.58558558 0.         0.69369369 0.         0.87387386 0.
 0.         0.69369369 0.         0.73873873 0.         0.
 0.99999999 0.         0.         0.        ]","[0.48818897 0.         0.48031496 0.         0.89763779 0.07874016
 0.         0.25984252 0.         0.         0.68503936 0.
 0.99999999 0.         0.         0.        ]","[0.68595041 0.         0.         0.75206611 0.         0.75206611
 0.00826446 0.         0.99999999 0.         0.         0.
 0.68595041 0.         0.76033057 0.        ]","[0.         0.         0.98230087 0.         0.         0.
 0.99999999 0.         0.19469026 0.         0.85840707 0.
 0.16814159 0.         0.85840707 0.        ]","[0.79245282 0.         0.         0.         0.88679244 0.33018868
 0.         0.         0.61320754 0.         0.92452829 0.
 0.63207546 0.         0.99999999 0.        ]","[0.51181102 0.         0.40944881 0.         0.79527558 0.
 0.         0.59842519 0.         0.53543307 0.56692913 0.
 0.99999999 0.         0.         0.        ]","[0.74015747 0.         0.         0.         0.70866141 0.
 0.         0.         0.55905511 0.         0.99999999 0.
 0.56692913 0.         0.98425196 0.        ]","[0.66929133 0.         0.         0.         0.74803149 0.
 0.         0.         0.59842519 0.         0.99999999 0.
 0.49606299 0.         0.99999999 0.        ]","[0.59595959 0.         0.         0.         0.77777777 0.
 0.99999999 0.         0.         0.         0.75757575 0.
 0.99999999 0.         0.         0.        ]"
"[0.71590908 0.60227272 0.45454545 0.96590908 0.92045453 0.
 0.         0.81818181 0.77272726 0.         0.77272726 0.
 0.99999999 0.7840909  0.         0.93181817]","[0.86725663 0.         0.78761061 0.         0.99999999 0.
 0.         0.         0.97345132 0.         0.         0.
 0.33628318 0.         0.         0.        ]","[0.90566037 0.         0.         0.         0.80188678 0.
 0.         0.         0.78301886 0.55660377 0.         0.
 0.99999999 0.         0.         0.        ]","[0.67272726 0.         0.         0.69090908 0.         0.
 0.         0.77272726 0.         0.         0.49090909 0.
 0.         0.99999999 0.         0.        ]","[0.99999999 0.         0.         0.         0.83516482 0.
 0.         0.83516482 0.         0.         0.         0.
 0.78021977 0.         0.67032966 0.        ]","[0.99999998 0.         0.88095237 0.         0.98809522 0.
 0.77380951 0.         0.97619046 0.         0.         0.92857141
 0.58333332 0.         0.         0.        ]","[0.81720429 0.         0.         0.         0.88172042 0.
 0.84946235 0.44086021 0.         0.         0.         0.
 0.99999999 0.         0.73118279 0.        ]","[0.99999999 0.67716535 0.66141732 0.73228346 0.96850393 0.
 0.70078739 0.59055118 0.58267716 0.5511811  0.72440944 0.51181102
 0.55905511 0.57480314 0.72440944 0.        ]","[0.99019607 0.         0.         0.         0.78431372 0.
 0.         0.         0.99999999 0.         0.         0.91176469
 0.86274509 0.         0.         0.87254901]","[0.92499999 0.         0.         0.96249998 0.86249999 0.
 0.         0.         0.92499999 0.         0.         0.
 0.99999998 0.         0.         0.        ]","[0.45669291 0.         0.44094488 0.         0.99999999 0.
 0.         0.         0.58267716 0.         0.         0.
 0.92125983 0.         0.         0.        ]","[0.90789472 0.         0.         0.         0.81578946 0.
 0.60526315 0.         0.99999998 0.         0.         0.
 0.77631578 0.         0.7105263  0.        ]","[0.75213674 0.63247863 0.         0.         0.99999999 0.
 0.58119657 0.         0.         0.         0.85470085 0.
 0.97435896 0.         0.         0.        ]","[0.99999999 0.         0.         0.         0.88235293 0.
 0.         0.         0.87254901 0.         0.         0.89215685
 0.         0.66666666 0.         0.95098038]","[0.99999999 0.         0.         0.         0.9255319  0.
 0.         0.         0.96808509 0.         0.         0.72340425
 0.70212765 0.         0.         0.        ]","[0.87619047 0.         0.         0.         0.9142857  0.
 0.81904761 0.         0.         0.         0.84761904 0.
 0.99999999 0.         0.         0.        ]"
"[0.         0.         0.         0.         0.92233009 0.
 0.         0.         0.75728154 0.68932038 0.         0.99999999
 0.         0.93203882 0.84466018 0.80582523]","[0.99999999 0.         0.99999999 0.         0.99999999 0.
 0.         0.93548386 0.         0.         0.         0.
 0.96774192 0.         0.         0.        ]","[0.86170212 0.         0.87234041 0.         0.         0.84042552
 0.74468084 0.         0.88297871 0.         0.         0.
 0.99999999 0.         0.         0.        ]","[0.         0.         0.         0.         0.99999999 0.
 0.         0.         0.         0.         0.         0.
 0.62365591 0.74193547 0.         0.81720429]","[0.74336282 0.4159292  0.         0.99999999 0.         0.
 0.         0.43362831 0.         0.53097345 0.58407079 0.
 0.         0.61061946 0.45132743 0.36283185]","[0.85714285 0.         0.69387754 0.         0.92857142 0.
 0.         0.         0.99999999 0.         0.         0.
 0.91836734 0.         0.         0.        ]","[0.64444444 0.         0.         0.89999999 0.         0.
 0.99999999 0.88888888 0.         0.         0.         0.
 0.87777777 0.         0.         0.        ]","[0.85526314 0.59210525 0.64473683 0.51315789 0.59210525 0.
 0.90789472 0.73684209 0.         0.99999998 0.74999999 0.
 0.9605263  0.73684209 0.7105263  0.        ]","[0.75675674 0.         0.         0.         0.87837836 0.
 0.         0.52702702 0.         0.         0.72972972 0.
 0.99999998 0.         0.         0.        ]","[0.         0.         0.78749999 0.73749999 0.         0.81249999
 0.83749999 0.         0.58749999 0.72499999 0.         0.87499999
 0.         0.         0.         0.99999998]","[0.62162161 0.         0.49549549 0.         0.         0.
 0.55855855 0.39639639 0.49549549 0.         0.99999999 0.
 0.         0.         0.56756756 0.        ]","[0.91358023 0.         0.         0.99999998 0.         0.
 0.         0.         0.83950616 0.67901234 0.60493826 0.
 0.74074073 0.93827159 0.86419752 0.        ]","[0.99999999 0.25984252 0.55905511 0.         0.99999999 0.39370078
 0.         0.26771653 0.46456692 0.         0.71653543 0.43307086
 0.57480314 0.         0.         0.        ]","[0.         0.         0.         0.66666666 0.         0.
 0.         0.57777777 0.         0.         0.82222221 0.
 0.         0.69999999 0.         0.99999999]","[0.         0.99999998 0.69117646 0.         0.88235292 0.
 0.72058822 0.77941175 0.97058822 0.         0.         0.91176469
 0.         0.         0.7352941  0.66176469]","[0.62626262 0.         0.         0.         0.73737373 0.
 0.74747474 0.         0.         0.         0.7070707  0.
 0.99999999 0.         0.         0.        ]"
"[0.99999999 0.43307086 0.47244094 0.         0.99999999 0.
 0.2992126  0.         0.99999999 0.99999999 0.         0.99999999
 0.99999999 0.99999999 0.99999999 0.99999999]","[0.84251968 0.         0.81102361 0.8031496  0.99999999 0.81102361
 0.56692913 0.92913385 0.96850393 0.         0.74015747 0.88976377
 0.         0.77165354 0.92913385 0.        ]","[0.99999999 0.87719297 0.         0.         0.86842104 0.84210525
 0.         0.         0.92105262 0.57017543 0.         0.83333332
 0.92982455 0.81578946 0.         0.        ]","[0.         0.97637794 0.         0.99999999 0.99999999 0.
 0.89763779 0.88976377 0.         0.99999999 0.89763779 0.
 0.94488188 0.94488188 0.         0.99999999]","[0.82677165 0.         0.9055118  0.         0.99999999 0.
 0.9527559  0.99999999 0.99999999 0.         0.99999999 0.
 0.99999999 0.         0.42519685 0.        ]","[0.99999999 0.         0.99999999 0.         0.99999999 0.
 0.4015748  0.         0.9527559  0.         0.38582677 0.
 0.5511811  0.         0.5511811  0.        ]","[0.99999999 0.         0.7559055  0.         0.99999999 0.
 0.74015747 0.99999999 0.92125983 0.         0.79527558 0.
 0.99999999 0.         0.62992125 0.        ]","[0.18110236 0.99999999 0.87401574 0.99999999 0.28346456 0.
 0.99999999 0.99999999 0.99999999 0.99999999 0.88188975 0.85039369
 0.85826771 0.82677165 0.6535433  0.        ]","[0.98425196 0.         0.78740157 0.         0.99999999 0.
 0.88976377 0.96062991 0.74803149 0.99999999 0.9527559  0.99999999
 0.99999999 0.         0.66929133 0.        ]","[0.99999999 0.         0.88188975 0.78740157 0.         0.99999999
 0.69291338 0.64566928 0.99999999 0.         0.89763779 0.
 0.99999999 0.         0.87401574 0.        ]","[0.40944881 0.         0.23622047 0.         0.99999999 0.
 0.68503936 0.66929133 0.58267716 0.         0.64566928 0.
 0.99999999 0.         0.57480314 0.        ]","[0.99999999 0.         0.         0.99999999 0.         0.
 0.99999999 0.         0.88188975 0.99999999 0.8031496  0.
 0.85039369 0.99999999 0.84251968 0.        ]","[0.99999999 0.         0.99999999 0.         0.99999999 0.
 0.9527559  0.85826771 0.         0.99999999 0.85039369 0.
 0.99999999 0.         0.99999999 0.        ]","[0.99999999 0.         0.         0.99999999 0.99999999 0.
 0.         0.99999999 0.99999999 0.         0.99999999 0.
 0.89763779 0.         0.99999999 0.        ]","[0.         0.         0.         0.         0.99999999 0.
 0.         0.79527558 0.67716535 0.         0.         0.99999999
 0.99999999 0.71653543 0.         0.96850393]","[0.99999999 0.         0.         0.88976377 0.99999999 0.
 0.99999999 0.         0.         0.         0.83464566 0.
 0.99999999 0.         0.7559055  0.        ]"
"[0.60655736 0.         0.45901638 0.57377048 0.5409836  0.67213113
 0.37704917 0.65573769 0.63934425 0.44262294 0.39344261 0.63934425
 0.70491802 0.40983606 0.99999998 0.83606556]","[0.89999996 0.39999998 0.8333333  0.39999998 0.99999996 0.96666663
 0.53333331 0.         0.76666663 0.59999997 0.56666664 0.46666665
 0.96666663 0.53333331 0.7333333  0.59999997]","[0.98148146 0.68518517 0.83333331 0.88888887 0.85185183 0.99999998
 0.         0.         0.99999998 0.90740739 0.         0.
 0.87037035 0.8148148  0.         0.98148146]","[0.48717947 0.71794869 0.71794869 0.76923074 0.82051279 0.66666664
 0.         0.82051279 0.43589742 0.79487177 0.99999997 0.5128205
 0.94871792 0.87179484 0.89743587 0.53846152]","[0.9230769  0.         0.         0.         0.98076921 0.
 0.         0.99999998 0.96153844 0.55769229 0.         0.9230769
 0.94230767 0.         0.         0.90384613]","[0.90277776 0.59722221 0.76388888 0.         0.99999998 0.
 0.         0.         0.77777776 0.74999999 0.         0.
 0.94444443 0.83333332 0.         0.        ]","[0.91379308 0.9827586  0.3275862  0.44827585 0.91379308 0.96551722
 0.41379309 0.51724137 0.99999998 0.91379308 0.31034482 0.34482758
 0.99999998 0.96551722 0.         0.27586206]","[0.         0.         0.         0.99999998 0.23529411 0.01960784
 0.05882353 0.98039213 0.         0.19607843 0.68627449 0.96078429
 0.         0.         0.         0.99999998]","[0.70175437 0.82456139 0.70175437 0.57894736 0.73684209 0.82456139
 0.57894736 0.4736842  0.89473682 0.96491226 0.         0.80701753
 0.8596491  0.99999998 0.70175437 0.68421051]","[0.89189188 0.95945944 0.33783783 0.58108107 0.64864864 0.5135135
 0.55405404 0.62162161 0.97297296 0.99999998 0.52702702 0.63513512
 0.48648648 0.52702702 0.59459458 0.        ]","[0.         0.         0.         0.         0.         0.
 0.9852941  0.         0.         0.         0.99999998 0.
 0.         0.         0.         0.        ]","[0.98148146 0.98148146 0.99999998 0.79629628 0.96296294 0.96296294
 0.49999999 0.         0.94444442 0.         0.         0.9259259
 0.96296294 0.85185183 0.87037035 0.88888887]","[0.         0.81632651 0.         0.79591835 0.36734693 0.63265304
 0.         0.73469386 0.83673467 0.42857142 0.         0.
 0.99999997 0.85714283 0.85714283 0.        ]","[0.69841268 0.99999998 0.         0.93650792 0.9206349  0.77777776
 0.         0.82539681 0.9206349  0.82539681 0.         0.98412696
 0.61904761 0.88888887 0.79365078 0.84126982]","[0.8064516  0.61290321 0.         0.88709676 0.87096772 0.
 0.         0.         0.7580645  0.         0.         0.87096772
 0.99999998 0.79032256 0.         0.69354837]","[0.95348834 0.         0.6976744  0.90697672 0.99999997 0.
 0.         0.8837209  0.99999997 0.         0.         0.83720928
 0.99999997 0.         0.74418602 0.83720928]"
"[0.13888889 0.26388888 0.         0.20833333 0.13888889 0.22222222
 0.18055555 0.09722222 0.11111111 0.38888888 0.16666666 0.45833333
 0.125      0.20833333 0.99999998 0.16666666]","[0.99999999 0.         0.99999999 0.57480314 0.99999999 0.
 0.63779527 0.99999999 0.99999999 0.5511811  0.51181102 0.60629921
 0.99999999 0.         0.         0.        ]","[0.99999999 0.         0.6535433  0.63779527 0.99999999 0.
 0.         0.         0.99999999 0.         0.         0.
 0.99999999 0.         0.         0.59842519]","[0.80263157 0.         0.99999998 0.88157893 0.         0.90789472
 0.85526314 0.         0.89473683 0.86842104 0.         0.
 0.         0.         0.         0.89473683]","[0.47244094 0.         0.46456692 0.         0.99999999 0.
 0.42519685 0.42519685 0.47244094 0.         0.51181102 0.
 0.89763779 0.         0.41732283 0.        ]","[0.88288287 0.         0.80180179 0.23423423 0.96396395 0.24324324
 0.28828828 0.         0.90090089 0.29729729 0.         0.26126126
 0.99999999 0.         0.4054054  0.        ]","[0.99999999 0.         0.6521739  0.         0.79347825 0.
 0.82608695 0.70652173 0.74999999 0.         0.96739129 0.
 0.70652173 0.         0.81521738 0.        ]","[0.66929133 0.59842519 0.6535433  0.56692913 0.99999999 0.62204724
 0.66929133 0.6535433  0.68503936 0.63779527 0.66929133 0.76377952
 0.98425196 0.67716535 0.70866141 0.        ]","[0.30708661 0.         0.40944881 0.99999999 0.99999999 0.
 0.58267716 0.30708661 0.71653543 0.51181102 0.40944881 0.
 0.99999999 0.         0.33858267 0.        ]","[0.59999999 0.         0.46666666 0.64444444 0.         0.47777777
 0.64444444 0.84444443 0.7111111  0.83333332 0.99999999 0.
 0.         0.         0.5111111  0.        ]","[0.88541665 0.         0.78124999 0.         0.99999999 0.88541665
 0.49999999 0.79166666 0.95833332 0.81249999 0.85416666 0.
 0.63541666 0.53124999 0.81249999 0.62499999]","[0.92783504 0.         0.4742268  0.4742268  0.90721648 0.44329896
 0.3298969  0.52577319 0.99999999 0.44329896 0.57731958 0.77319587
 0.86597937 0.54639175 0.45360824 0.        ]","[0.63333332 0.76666666 0.         0.         0.78888888 0.
 0.         0.99999999 0.         0.         0.82222221 0.55555555
 0.92222221 0.         0.         0.        ]","[0.99999999 0.         0.         0.         0.88172042 0.
 0.         0.         0.79569891 0.         0.83870967 0.
 0.52688171 0.69892472 0.68817203 0.86021504]","[0.49606299 0.         0.99999999 0.         0.503937   0.
 0.99999999 0.4015748  0.4015748  0.         0.91338582 0.
 0.44094488 0.         0.99999999 0.        ]","[0.85039369 0.         0.35433071 0.         0.25984252 0.
 0.99999999 0.         0.33858267 0.33858267 0.35433071 0.
 0.96062991 0.         0.39370078 0.        ]"
"[0.54330708 0.503937   0.         0.51968503 0.         0.52755905
 0.44881889 0.         0.58267716 0.45669291 0.         0.88188975
 0.         0.60629921 0.99999999 0.51181102]","[0.99999999 0.16535433 0.99999999 0.99999999 0.99999999 0.
 0.9527559  0.8031496  0.99999999 0.74015747 0.99999999 0.
 0.99999999 0.         0.         0.        ]","[0.67716535 0.         0.99999999 0.63779527 0.99999999 0.
 0.         0.         0.54330708 0.99999999 0.         0.
 0.59055118 0.99999999 0.         0.85826771]","[0.97637794 0.99999999 0.         0.89763779 0.93700786 0.
 0.99999999 0.99999999 0.         0.91338582 0.9527559  0.
 0.99999999 0.92125983 0.         0.99999999]","[0.72440944 0.         0.83464566 0.         0.64566928 0.
 0.79527558 0.54330708 0.58267716 0.         0.99999999 0.
 0.99999999 0.         0.66929133 0.        ]","[0.99999999 0.         0.99999999 0.9055118  0.         0.99999999
 0.99999999 0.         0.99999999 0.91338582 0.         0.99999999
 0.94488188 0.         0.99999999 0.99999999]","[0.99999999 0.         0.4015748  0.         0.99999999 0.
 0.44094488 0.99999999 0.99999999 0.         0.37795275 0.
 0.99999999 0.         0.36220472 0.        ]","[0.40944881 0.47244094 0.4015748  0.503937   0.99999999 0.
 0.47244094 0.27559055 0.41732283 0.38582677 0.35433071 0.43307086
 0.99999999 0.45669291 0.44094488 0.        ]","[0.99999999 0.         0.99999999 0.99999999 0.         0.
 0.99999999 0.99999999 0.99999999 0.99999999 0.99999999 0.11023622
 0.99999999 0.         0.20472441 0.        ]","[0.82795698 0.         0.56989247 0.86021504 0.         0.78494623
 0.92473117 0.73118279 0.99999999 0.         0.95698923 0.
 0.97849461 0.         0.55913978 0.        ]","[0.49606299 0.         0.62992125 0.         0.99999999 0.
 0.56692913 0.54330708 0.43307086 0.         0.81102361 0.
 0.99999999 0.         0.55905511 0.        ]","[0.53543307 0.52755905 0.         0.503937   0.         0.
 0.49606299 0.503937   0.47244094 0.47244094 0.99999999 0.
 0.503937   0.45669291 0.99999999 0.99999999]","[0.99999999 0.99999999 0.         0.         0.99999999 0.
 0.         0.99999999 0.         0.         0.99999999 0.9527559
 0.99999999 0.         0.         0.        ]","[0.99999999 0.         0.         0.         0.88999999 0.
 0.         0.         0.90999999 0.         0.58999999 0.
 0.82999999 0.83999999 0.43999999 0.77999999]","[0.25984252 0.         0.89763779 0.         0.72440944 0.
 0.99999999 0.99999999 0.99999999 0.61417322 0.99999999 0.
 0.99212597 0.         0.81102361 0.        ]","[0.56976743 0.         0.         0.         0.95348836 0.
 0.80232557 0.         0.         0.         0.79069766 0.
 0.99999999 0.         0.         0.        ]"
